0 0 1 Infinity Infinity Infinity 0.01 88.0
28 12 0 4.349178515960652 5.103497075939316 Infinity Infinity 0.0
29 12 0 4.29253618440238 5.266064049048495 Infinity Infinity 0.0
30 12 0 4.238689465352579 5.425340808772418 Infinity Infinity 0.0
31 12 0 4.187673673832968 5.580812112503054 Infinity Infinity 0.0
32 12 0 4.139509933369396 5.731992179312577 Infinity Infinity 0.0
33 12 0 4.094205175991782 5.878426702169968 Infinity Infinity 0.0
34 12 0 4.051752142234292 6.019694860157458 Infinity Infinity 0.0
35 12 0 4.0121293811352245 6.155411330687116 Infinity Infinity 0.0
36 12 0 3.9753012502369103 6.285228301717211 Infinity Infinity 0.0
37 12 0 3.9412179155860088 6.408837483968725 Infinity Infinity 0.0
38 12 0 3.909815351733158 6.525972123141898 Infinity Infinity 0.0
39 12 0 3.881015341733189 6.636409012132688 Infinity Infinity 0.0
40 12 0 3.8547254771451804 6.739970503249339 Infinity Infinity 0.0
41 12 0 3.830839158032134 6.836526520428521 Infinity Infinity 0.0
42 12 0 3.809235592961471 6.925996571452487 Infinity Infinity 0.0
43 12 0 3.7897797990045348 7.008351760164814 Infinity Infinity 0.0
44 12 0 3.7723226017368887 7.083616798687416 Infinity Infinity 0.0
45 12 0 3.7567006352382606 7.151872019636784 Infinity Infinity 0.0
46 12 0 3.7427363420925843 7.213255388340627 Infinity Infinity 0.0
47 12 0 3.730237973387773 7.267964515054274 Infinity Infinity 0.0
48 12 0 3.7189995887159455 7.316258667177067 Infinity Infinity 0.0
49 12 0 3.7088010561734563 7.3584607814689775 Infinity Infinity 0.0
50 12 0 3.6994080523607806 7.394959476267189 Infinity Infinity 0.0
51 12 0 3.690572062382415 7.426211063702482 Infinity Infinity 0.0
52 12 0 3.682030379847106 7.4527415619153885 Infinity Infinity 0.0
53 12 0 3.673506106867734 7.475148707273377 Infinity Infinity 0.0
54 12 0 3.6647081540612874 7.494103966586806 Infinity Infinity 0.0
55 12 0 3.6553312405490317 7.510354549325612 Infinity Infinity 0.0
56 12 0 3.6450558939559983 7.52472541983559 Infinity Infinity 0.0
57 12 0 3.63354845041205 7.538121309555393 Infinity Infinity 0.0
58 12 0 3.620461054550404 7.551528729232345 Infinity Infinity 0.0
59 12 0 3.6054316595088807 7.56601798113941 Infinity Infinity 0.0
60 12 0 3.588084026929593 7.582745171291634 Infinity Infinity 0.0
0 13 0 Infinity 1.8762682644000037 Infinity Infinity 0.0
1 13 0 6.404409199441197 1.8633735007850838 Infinity Infinity 0.0
2 13 0 6.34987938165537 1.862867984615761 Infinity Infinity 0.0
3 13 0 6.29152350195038 1.8744479324834842 Infinity Infinity 0.0
4 13 0 6.229728206481383 1.8977777217250704 Infinity Infinity 0.0
5 13 0 6.164867903023001 1.9324918435380276 Infinity Infinity 0.0
6 13 0 6.097304760969244 1.9781968560957814 Infinity Infinity 0.0
7 13 0 6.027388711333611 2.0344733376630373 Infinity Infinity 0.0
8 13 0 5.955457446749005 2.100877839711014 Infinity Infinity 0.0
9 13 0 5.881836421467803 2.1769448400328244 Infinity Infinity 0.0
10 13 0 5.806838851361768 2.262188695858658 Infinity Infinity 0.0
11 13 0 5.73076571392216 2.35610559697119 Infinity Infinity 0.0
12 13 0 5.653905748259628 2.458175518820749 Infinity Infinity 0.0
13 13 0 5.57653545510431 2.5678641756407465 Infinity Infinity 0.0
14 13 0 5.498919096805736 2.684624973562876 Infinity Infinity 0.0
15 13 0 5.4213086973328934 2.8079009637324326 Infinity Infinity 0.0
16 13 0 5.343944042274217 2.93712679542363 Infinity Infinity 0.0
17 13 0 5.267052678837558 3.07173066915486 Infinity Infinity 0.0
18 13 0 5.190849915850258 3.211136289804024 Infinity Infinity 0.0
19 13 0 5.115538823759003 3.3547648197237763 Infinity Infinity 0.0
20 13 0 5.041310234630011 3.5020368318568558 Infinity Infinity 0.0
21 13 0 4.96834274214892 3.652374262851424 Infinity Infinity 0.0
22 13 0 4.896802701620736 3.805202366176232 Infinity Infinity 0.0
23 13 0 4.82684422997 3.9599516652360407 Infinity Infinity 0.0
24 13 0 4.758609205740633 4.116059906486868 Infinity Infinity 0.0
25 13 0 4.692227269096001 4.272974012551238 Infinity Infinity 0.0
26 13 0 4.627815821818942 4.4301520353335775 Infinity Infinity 0.0
27 13 0 4.565480027311686 4.587065109135409 Infinity Infinity 0.0
28 13 0 4.505312810595946 4.743199403770703 Infinity Infinity 0.0
29 13 0 4.44739485831284 4.8980580776811635 Infinity Infinity 0.0
30 13 0 4.391794618722919 5.051163231051504 Infinity Infinity 0.0
31 13 0 4.338568301706204 5.202057858924739 Infinity Infinity 0.0
32 13 0 4.2877598787621665 5.350307804317509 Infinity Infinity 0.0
33 13 0 4.239401083009668 5.495503711335395 Infinity Infinity 0.0
34 13 0 4.193511409187018 5.637262978288113 Infinity Infinity 0.0
35 13 0 4.150098113652007 5.775231710804903 Infinity Infinity 0.0
36 13 0 4.109156214381862 5.9090866749498545 Infinity Infinity 0.0
37 13 0 4.070668490973091 6.038537250336944 Infinity Infinity 0.0
38 13 0 4.034605484641986 6.163327383245772 Infinity Infinity 0.0
39 13 0 4.00092549822385 6.283237539736433 Infinity Infinity 0.0
40 13 0 3.9695745961737714 6.398086658765024 Infinity Infinity 0.0
41 13 0 3.940486604566132 6.507734105299022 Infinity Infinity 0.0
42 13 0 3.913583111094681 6.612081623432232 Infinity Infinity 0.0
43 13 0 3.8887734650728305 6.711075289500528 Infinity Infinity 0.0
44 13 0 3.865954777433174 6.804707465196813 Infinity Infinity 0.0
45 13 0 3.845011920727856 6.893018750686409 Infinity Infinity 0.0
46 13 0 3.825817529128585 6.9760999377224095 Infinity Infinity 0.0
47 13 0 3.808231998426294 7.0540939627609305 Infinity Infinity 0.0
48 13 0 3.792103486031408 7.127197860076393 Infinity Infinity 0.0
49 13 0 3.7772679109739897 7.195664714876926 Infinity Infinity 0.0
50 13 0 3.7635489539031823 7.259805616419328 Infinity Infinity 0.0
51 13 0 3.7507580570880066 7.3199916111249195 Infinity Infinity 0.0
52 13 0 3.73869442441638 7.376655655694194 Infinity Infinity 0.0
53 13 0 3.727145021396254 7.4302945702227134 Infinity Infinity 0.0
54 13 0 3.715884575154547 7.481470991315973 Infinity Infinity 0.0
55 13 0 3.7046755744378856 7.530815325204827 Infinity Infinity 0.0
56 13 0 3.693268269612119 7.579027700860948 Infinity Infinity 0.0
57 13 0 3.6814006726629174 7.626879923111815 Infinity Infinity 0.0
58 13 0 3.668798557194819 7.67521742575623 Infinity Infinity 0.0
59 13 0 3.6551754584323675 7.724961224679717 Infinity Infinity 0.0
60 13 0 3.6402326732191597 7.777109870969284 Infinity Infinity 0.0
61 13 0 3.6236592600183144 7.832741404029363 Infinity Infinity 0.0
62 13 0 3.6051320389126857 7.893015304696917 Infinity Infinity 0.0
63 13 0 3.584315591604067 7.959174448356308 Infinity Infinity 0.0
64 13 0 3.5608622614139733 8.032547058055087 Infinity Infinity 0.0
65 13 0 3.5344121532835118 8.114548657619224 Infinity Infinity 0.0
0 14 0 Infinity 1.9214436372000065 Infinity Infinity 0.0
1 14 0 6.390050837013305 1.9070852747721148 Infinity Infinity 0.0
2 14 0 6.345920287645821 1.9031261807625661 Infinity Infinity 0.0
3 14 0 6.297804329181773 1.9094070079939556 Infinity Infinity 0.0
4 14 0 6.246057038601805 1.9257358401143776 Infinity Infinity 0.0
5 14 0 6.191022004264333 1.9518899413557094 Infinity Infinity 0.0
6 14 0 6.133032325905507 1.987617506291972 Infinity Infinity 0.0
7 14 0 6.072410614639143 2.0326394095975004 Infinity Infinity 0.0
8 14 0 6.00946899295683 2.0866509558053252 Infinity Infinity 0.0
9 14 0 5.944509094727881 2.149323629065403 Infinity Infinity 0.0
10 14 0 5.877822065199322 2.2203068429029535 Infinity Infinity 0.0
11 14 0 5.809688560995912 2.299229689976702 Infinity Infinity 0.0
12 14 0 5.74037875012014 2.3857026918372064 Infinity Infinity 0.0
13 14 0 5.670152311952215 2.479319548685112 Infinity Infinity 0.0
14 14 0 5.599258437250086 2.579658889129469 Infinity Infinity 0.0
15 14 0 5.5279358281493955 2.6862860199459675 Infinity Infinity 0.0
16 14 0 5.456412698163568 2.798754675835326 Infinity Infinity 0.0
17 14 0 5.384906772183697 2.9166087691814653 Infinity Infinity 0.0
18 14 0 5.313625286478647 3.0393841398098544 Infinity Infinity 0.0
19 14 0 5.242764988694972 3.1666103047458236 Infinity Infinity 0.0
20 14 0 5.172512137856977 3.2978122079727896 Infinity Infinity 0.0
21 14 0 5.103042504366712 3.432511970190582 Infinity Infinity 0.0
22 14 0 5.03452137000388 3.570230638573726 Infinity Infinity 0.0
23 14 0 4.967103527926014 3.71048993652974 Infinity Infinity 0.0
24 14 0 4.900933282668284 3.8528140134573903 Infinity Infinity 0.0
25 14 0 4.836144450143642 3.9967311945050312 Infinity Infinity 0.0
26 14 0 4.772860357642735 4.141775730328824 Infinity Infinity 0.0
27 14 0 4.711193843833961 4.2874895468510985 Infinity Infinity 0.0
28 14 0 4.651247258763426 4.433423995018579 Infinity Infinity 0.0
29 14 0 4.5931124638549505 4.579141600560689 Infinity Infinity 0.0
30 14 0 4.536870831910171 4.724217813747941 Infinity Infinity 0.0
31 14 0 4.4825932471082695 4.868242759150007 Infinity Infinity 0.0
32 14 0 4.4303401050063655 5.010822985394206 Infinity Infinity 0.0
33 14 0 4.380161312539151 5.15158321492369 Infinity Infinity 0.0
34 14 0 4.3320962880191445 5.290168093755817 Infinity Infinity 0.0
35 14 0 4.2861739611364555 5.4262439412402586 Infinity Infinity 0.0
36 14 0 4.242412772959142 5.5595004998175455 Infinity Infinity 0.0
37 14 0 4.200820675932732 5.6896526847771725 Infinity Infinity 0.0
38 14 0 4.161395133880703 5.816442334015889 Infinity Infinity 0.0
39 14 0 4.1241231220041215 5.93963995779616 Infinity Infinity 0.0
40 14 0 4.088981126881762 6.059046488504151 Infinity Infinity 0.0
41 14 0 4.055935146470276 6.174495030408295 Infinity Infinity 0.0
42 14 0 4.024940690103918 6.285852609417532 Infinity Infinity 0.0
43 14 0 3.995942778494694 6.393021922839395 Infinity Infinity 0.0
44 14 0 3.968875943732371 6.495943089138592 Infinity Infinity 0.0
45 14 0 3.94366422928438 6.594595397695116 Infinity Infinity 0.0
46 14 0 3.9202211899959423 6.688999058562473 Infinity Infinity 0.0
47 14 0 3.898449892089886 6.779216952226065 Infinity Infinity 0.0
48 14 0 3.878242913167057 6.865356379361714 Infinity Infinity 0.0
49 14 0 3.8594823422056095 6.947570810593334 Infinity Infinity 0.0
50 14 0 3.8420397795617873 7.026061636251939 Infinity Infinity 0.0
51 14 0 3.825776336969426 7.101079916133358 Infinity Infinity 0.0
52 14 0 3.8105426375399247 7.172928129256903 Infinity Infinity 0.0
53 14 0 3.796178815762744 7.241961923623393 Infinity Infinity 0.0
54 14 0 3.7825145175047794 7.308591865973625 Infinity Infinity 0.0
55 14 0 3.7693689000108463 7.373285191546586 Infinity Infinity 0.0
56 14 0 3.7565506319032806 7.436567553837747 Infinity Infinity 0.0
57 14 0 3.743857893182451 7.499024774357281 Infinity Infinity 0.0
58 14 0 3.7310783752259624 7.561304592388424 Infinity Infinity 0.0
59 14 0 3.717989280789979 7.624118414746036 Infinity Infinity 0.0
60 14 0 3.704357324007333 7.688243065534209 Infinity Infinity 0.0
61 14 0 3.689938730389386 7.754522535905281 Infinity Infinity 0.0
62 14 0 3.674479236824851 7.823869733817446 Infinity Infinity 0.0
63 14 0 3.6577140915804023 7.897268233793795 Infinity Infinity 0.0
64 14 0 3.63936805430032 7.975774026680114 Infinity Infinity 0.0
65 14 0 3.61915539600642 8.060517269403022 Infinity Infinity 0.0
66 14 0 3.5967798990985216 8.152704034728657 Infinity Infinity 0.0
67 14 0 3.5719348573541367 8.253618061020859 Infinity Infinity 0.0
68 14 0 3.544303075928525 8.36462250199952 Infinity Infinity 0.0
69 14 0 3.5135568713542966 8.487161676498346 Infinity Infinity 0.0
70 14 0 3.479358071542322 8.622762818224004 Infinity Infinity 0.0
0 15 0 Infinity 1.965005964599996 Infinity Infinity 0.0
1 15 0 6.3746918954553955 1.9496470230420861 Infinity Infinity 0.0
2 15 0 6.3393724967541445 1.9430992321504021 Infinity Infinity 0.0
3 15 0 6.300004823062647 1.9452997260312834 Infinity Infinity 0.0
4 15 0 6.256911661103402 1.956154348532877 Infinity Infinity 0.0
5 15 0 6.210406822388958 1.9755391666575015 Infinity Infinity 0.0
6 15 0 6.160795143221922 2.003301983973909 Infinity Infinity 0.0
7 15 0 6.108372484694968 2.039263854029734 Infinity Infinity 0.0
8 15 0 6.0534257326907905 2.0832205937636985 Infinity Infinity 0.0
9 15 0 5.996232797882207 2.134944296918029 Infinity Infinity 0.0
10 15 0 5.937062615732039 2.1941848474507495 Infinity Infinity 0.0
11 15 0 5.876175146493193 2.2606714329480333 Infinity Infinity 0.0
12 15 0 5.8138213752086045 2.334114058036498 Infinity Infinity 0.0
13 15 0 5.750243311711294 2.4142050577955843 Infinity Infinity 0.0
14 15 0 5.685673990624338 2.500620611169836 Infinity Infinity 0.0
15 15 0 5.620337471360884 2.5930222543813244 Infinity Infinity 0.0
16 15 0 5.554448838124074 2.6910583943418303 Infinity Infinity 0.0
17 15 0 5.488214199907176 2.794365822065309 Infinity Infinity 0.0
18 15 0 5.421830690493493 2.9025712260801555 Infinity Infinity 0.0
19 15 0 5.355486468456391 3.015292705841574 Infinity Infinity 0.0
20 15 0 5.289360717159276 3.1321412851438737 Infinity Infinity 0.0
21 15 0 5.223623644755605 3.2527224255327667 Infinity Infinity 0.0
22 15 0 5.158436484188961 3.376637539717848 Infinity Infinity 0.0
23 15 0 5.09395149319289 3.5034855049847238 Infinity Infinity 0.0
24 15 0 5.030311954291044 3.632864176607484 Infinity Infinity 0.0
25 15 0 4.967652174797173 3.764371901261015 Infinity Infinity 0.0
26 15 0 4.906097486814986 3.897609030433266 Infinity Infinity 0.0
27 15 0 4.84576424723835 4.032179433837655 Infinity Infinity 0.0
28 15 0 4.786759837751099 4.167692012825327 Infinity Infinity 0.0
29 15 0 4.729182664827235 4.3037622137976115 Infinity Infinity 0.0
30 15 0 4.673122159730674 4.440013541618114 Infinity Infinity 0.0
31 15 0 4.618658778515545 4.57607907302539 Infinity Infinity 0.0
32 15 0 4.5658640020259185 4.711602970044943 Infinity Infinity 0.0
33 15 0 4.5148003358959485 4.8462419934017404 Infinity Infinity 0.0
34 15 0 4.4655213105499385 4.9796670159325345 Infinity Infinity 0.0
35 15 0 4.418071481202077 5.111564535998156 Infinity Infinity 0.0
36 15 0 4.372486427856735 5.241638190895749 Infinity Infinity 0.0
37 15 0 4.328792755308378 5.3696102702714015 Infinity Infinity 0.0
38 15 0 4.287008093141409 5.495223229532115 Infinity Infinity 0.0
39 15 0 4.247141095730328 5.6182412032583215 Infinity Infinity 0.0
40 15 0 4.2091914422397565 5.738451518616316 Infinity Infinity 0.0
41 15 0 4.173149836624276 5.855666208770316 Infinity Infinity 0.0
42 15 0 4.138998007628629 5.969723526295027 Infinity Infinity 0.0
43 15 0 4.106708708787508 6.080489456587841 Infinity Infinity 0.0
44 15 0 4.076245718425781 6.1878592312812515 Infinity Infinity 0.0
45 15 0 4.047563839658267 6.291758841655138 Infinity Infinity 0.0
46 15 0 4.020608900389874 6.39214655204907 Infinity Infinity 0.0
47 15 0 3.995317753315618 6.489014413274802 Infinity Infinity 0.0
48 15 0 3.9716182759205765 6.582389776028322 Infinity Infinity 0.0
49 15 0 3.9494293704797485 6.672336804302461 Infinity Infinity 0.0
50 15 0 3.9286609640583094 6.758957988798983 Infinity Infinity 0.0
51 15 0 3.9092140085115545 6.842395660341111 Infinity Infinity 0.0
52 15 0 3.8909804804846146 6.922833503285801 Infinity Infinity 0.0
53 15 0 3.8738433814129962 7.000498068936054 Infinity Infinity 0.0
54 15 0 3.8576767375218424 7.075660288953117 Infinity Infinity 0.0
55 15 0 3.8423455998268423 7.148636988769113 Infinity Infinity 0.0
56 15 0 3.8277060441332367 7.219792400999069 Infinity Infinity 0.0
57 15 0 3.8136051710369543 7.289539678853572 Infinity Infinity 0.0
58 15 0 3.7998811059232764 7.358342409550886 Infinity Infinity 0.0
59 15 0 3.7863629989679453 7.426716127728852 Infinity Infinity 0.0
60 15 0 3.772871025136695 7.495229828858214 Infinity Infinity 0.0
61 15 0 3.7592163841855353 7.5645074826543635 Infinity Infinity 0.0
62 15 0 3.745201300659886 7.6352295464893984 Infinity Infinity 0.0
63 15 0 3.7306190238961534 7.70813447880515 Infinity Infinity 0.0
64 15 0 3.715253828019925 7.784020252524755 Infinity Infinity 0.0
65 15 0 3.6988810119472504 7.863745868465585 Infinity Infinity 0.0
66 15 0 3.6812668993843545 7.9482328687514325 Infinity Infinity 0.0
67 15 0 3.662168838827455 8.03846685022475 Infinity Infinity 0.0
68 15 0 3.6413352035625337 8.13549897785876 Infinity Infinity 0.0
69 15 0 3.618505391665849 8.240447498170312 Infinity Infinity 0.0
70 15 0 3.593409826003665 8.354499252631655 Infinity Infinity 0.0
71 15 0 3.5657699542327066 8.478911191083228 Infinity Infinity 0.0
72 15 0 3.53529824879908 8.615011885146117 Infinity Infinity 0.0
73 15 0 3.5016982069393237 8.764203041633522 Infinity Infinity 0.0
74 15 0 3.46466435067984 8.92796101596366 Infinity Infinity 0.0
75 15 0 3.4238822268377476 9.107838325572601 Infinity Infinity 0.0
0 16 0 Infinity 2.0069552466000076 Infinity Infinity 0.0
1 16 0 6.358677634748773 1.9909409858933813 Infinity Infinity 0.0
2 16 0 6.330881991132351 1.982450480271595 Infinity Infinity 0.0
3 16 0 6.299040236801069 1.9814858940100137 Infinity Infinity 0.0
4 16 0 6.263446030739971 1.9880202636465896 Infinity Infinity 0.0
5 16 0 6.224385344551088 2.0019987858087163 Infinity Infinity 0.0
6 16 0 6.182136462453485 2.0233401050402833 Infinity Infinity 0.0
7 16 0 6.136969981283151 2.051937601628474 Infinity Infinity 0.0
8 16 0 6.089148810493114 2.0876606794307975 Infinity Infinity 0.0
9 16 0 6.0389281721533905 2.1303560537019806 Infinity Infinity 0.0
10 16 0 5.986555600950979 2.1798490389209206 Infinity Infinity 0.0
11 16 0 5.932270944189874 2.2359448366175982 Infinity Infinity 0.0
12 16 0 5.876306361791052 2.2984298232000526 Infinity Infinity 0.0
13 16 0 5.818886326292521 2.3670728377812793 Infinity Infinity 0.0
14 16 0 5.7602276228492215 2.441626470006163 Infinity Infinity 0.0
15 16 0 5.700539349233146 2.521828347878426 Infinity Infinity 0.0
16 16 0 5.640022915833242 2.607402425587594 Infinity Infinity 0.0
17 16 0 5.57887204565543 2.698060271335848 Infinity Infinity 0.0
18 16 0 5.517272774322706 2.79350235516506 Infinity Infinity 0.0
19 16 0 5.455403450074982 2.8934193367836514 Infinity Infinity 0.0
20 16 0 5.393434733769162 2.997493353393537 Infinity Infinity 0.0
21 16 0 5.3315295988792 3.105399307517132 Infinity Infinity 0.0
22 16 0 5.2698433314959985 3.2168061548241695 Infinity Infinity 0.0
23 16 0 5.208523530327447 3.331378191958727 Infinity Infinity 0.0
24 16 0 5.147710106698469 3.448776344366152 Infinity Infinity 0.0
25 16 0 5.087535284550945 3.568659454119924 Infinity Infinity 0.0
26 16 0 5.028123600443756 3.6906855677486945 Infinity Infinity 0.0
27 16 0 4.969591903552768 3.8145132240631128 Infinity Infinity 0.0
28 16 0 4.912049355670867 3.9398027419828807 Infinity Infinity 0.0
29 16 0 4.855597431207897 4.066217508363543 Infinity Infinity 0.0
30 16 0 4.800329917190737 4.193425265823606 Infinity Infinity 0.0
31 16 0 4.746332913263188 4.321099400571249 Infinity Infinity 0.0
32 16 0 4.6936848316861415 4.448920230231472 Infinity Infinity 0.0
33 16 0 4.642456397337398 4.576576291672922 Infinity Infinity 0.0
34 16 0 4.592710647711769 4.703765628834752 Infinity Infinity 0.0
35 16 0 4.544502932921091 4.830197080553766 Infinity Infinity 0.0
36 16 0 4.4978809156942035 4.955591568391235 Infinity Infinity 0.0
37 16 0 4.452884571376849 5.079683384459706 Infinity Infinity 0.0
38 16 0 4.409546187931809 5.202221479250099 Infinity Infinity 0.0
39 16 0 4.367890365938962 5.322970749458733 Infinity Infinity 0.0
40 16 0 4.327934018595002 5.4417133258139785 Infinity Infinity 0.0
41 16 0 4.289686371713728 5.55824986090343 Infinity Infinity 0.0
42 16 0 4.25314896372592 5.672400817000721 Infinity Infinity 0.0
43 16 0 4.218315645679283 5.784007753892496 Infinity Infinity 0.0
44 16 0 4.185172581238646 5.892934616705361 Infinity Infinity 0.0
45 16 0 4.15369824668565 5.999069023732744 Infinity Infinity 0.0
46 16 0 4.123863430919144 6.102323554262014 Infinity Infinity 0.0
47 16 0 4.095631235454775 6.202637036401171 Infinity Infinity 0.0
48 16 0 4.0689570744252705 6.299975834905865 Infinity Infinity 0.0
49 16 0 4.043788674580341 6.394335139006458 Infinity Infinity 0.0
50 16 0 4.020066075286707 6.485740250234855 Infinity Infinity 0.0
51 16 0 3.9977216285281116 6.574247870251412 Infinity Infinity 0.0
52 16 0 3.9766799989051265 6.659947388671924 Infinity Infinity 0.0
53 16 0 3.9568581636355447 6.742962170894472 Infinity Infinity 0.0
54 16 0 3.938165412553971 6.823450845926601 Infinity Infinity 0.0
55 16 0 3.9205033481121063 6.901608594211865 Infinity Infinity 0.0
56 16 0 3.9037658853786183 6.977668435457247 Infinity Infinity 0.0
57 16 0 3.8878392520391003 7.051902516459393 Infinity Infinity 0.0
58 16 0 3.872601988396241 7.124623398932357 Infinity Infinity 0.0
59 16 0 3.857924947369696 7.196185347334108 Infinity Infinity 0.0
60 16 0 3.8436712944961187 7.266985616693532 Infinity Infinity 0.0
61 16 0 3.8296965079290572 7.337465740437054 Infinity Infinity 0.0
62 16 0 3.815848378439128 7.408112818216296 Infinity Infinity 0.0
63 16 0 3.801967009413943 7.479460803734085 Infinity Infinity 0.0
64 16 0 3.7878848168581385 7.552091792572298 Infinity Infinity 0.0
65 16 0 3.7734265293933333 7.626637310018381 Infinity Infinity 0.0
66 16 0 3.758409188258085 7.703779598892098 Infinity Infinity 0.0
67 16 0 3.7426421473078193 7.784252907372462 Infinity Infinity 0.0
68 16 0 3.7259270730154697 7.868844776825398 Infinity Infinity 0.0
69 16 0 3.7080579444701414 7.95839732962969 Infinity Infinity 0.0
70 16 0 3.688821053378689 8.053808557004714 Infinity Infinity 0.0
71 16 0 3.667995004064636 8.156033606836644 Infinity Infinity 0.0
72 16 0 3.6453507134686163 8.26608607150618 Infinity Infinity 0.0
73 16 0 3.6206514111477475 8.385039275714604 Infinity Infinity 0.0
74 16 0 3.5936526392770247 8.514027564311789 Infinity Infinity 0.0
75 16 0 3.5641022526476434 8.654247590121685 Infinity Infinity 0.0
76 16 0 3.5317404186683916 8.806959601771013 Infinity Infinity 0.0
77 16 0 3.4962996173642864 8.973488731514578 Infinity Infinity 0.0
78 16 0 3.45750464137879 9.155226283063627 Infinity Infinity 0.0
79 16 0 3.415072595970031 9.35363101941087 Infinity Infinity 0.0
80 16 0 3.3687128990158612 9.570230450660205 Infinity Infinity 0.0
0 17 0 Infinity 2.0472914832000058 Infinity Infinity 0.0
1 17 0 6.342270732216356 2.030884580667589 Infinity Infinity 0.0
2 17 0 6.320940904248147 2.020943493783385 Infinity Infinity 0.0
3 17 0 6.295611096734895 2.0175143537172104 Infinity Infinity 0.0
4 17 0 6.266548312362943 2.0206166353401827 Infinity Infinity 0.0
5 17 0 6.234012954543346 2.0302442453324403 Infinity Infinity 0.0
6 17 0 6.1982588274119905 2.0463666102909457 Infinity Infinity 0.0
7 17 0 6.159533135829584 2.068929764837378 Infinity Infinity 0.0
8 17 0 6.118076485381536 2.0978574397258 Infinity Infinity 0.0
9 17 0 6.074122882378127 2.1330521499505366 Infinity Infinity 0.0
10 17 0 6.027899733854362 2.1743962828539196 Infinity Infinity 0.0
11 17 0 5.979627847570072 2.2217531862341175 Infinity Infinity 0.0
12 17 0 5.929521432009821 2.274968256452887 Infinity Infinity 0.0
13 17 0 5.877788096383064 2.33387002654343 Infinity Infinity 0.0
14 17 0 5.82462885062391 2.398271254318118 Infinity Infinity 0.0
15 17 0 5.770238105391343 2.4679700104763143 Infinity Infinity 0.0
16 17 0 5.714803672069124 2.542750766712196 Infinity Infinity 0.0
17 17 0 5.658506762765775 2.6223854838225407 Infinity Infinity 0.0
18 17 0 5.601521990314616 2.706634699814451 Infinity Infinity 0.0
19 17 0 5.544017368273728 2.795248618013197 Infinity Infinity 0.0
20 17 0 5.48615431092604 2.8879681951700746 Infinity Infinity 0.0
21 17 0 5.428087633279219 2.9845262295700934 Infinity Infinity 0.0
22 17 0 5.369965551065725 3.08464844913982 Infinity Infinity 0.0
23 17 0 5.311929680742793 3.1880545995551657 Infinity Infinity 0.0
24 17 0 5.254115039492497 3.294459532349194 Infinity Infinity 0.0
25 17 0 5.196650045221631 3.4035742930198793 Infinity Infinity 0.0
26 17 0 5.139656516561814 3.5151072091379376 Infinity Infinity 0.0
27 17 0 5.083249672869449 3.628764978454619 Infinity Infinity 0.0
28 17 0 5.027538134225686 3.7442537570094387 Infinity Infinity 0.0
29 17 0 4.972623921436558 3.861280247238099 Infinity Infinity 0.0
30 17 0 4.918602456032751 3.979552786080113 Infinity Infinity 0.0
31 17 0 4.865562560269851 4.098782433086775 Infinity Infinity 0.0
32 17 0 4.81358645712816 4.218684058528794 Infinity Infinity 0.0
33 17 0 4.762749770312794 4.3389774315041905 Infinity Infinity 0.0
34 17 0 4.713121524253708 4.45938830804613 Infinity Infinity 0.0
35 17 0 4.66476414410549 4.579649519230529 Infinity Infinity 0.0
36 17 0 4.6177334557476755 4.699502059284001 Infinity Infinity 0.0
37 17 0 4.572078685784561 4.818696173691713 Infinity Infinity 0.0
38 17 0 4.5278424615450845 4.936992447304981 Infinity Infinity 0.0
39 17 0 4.48506081108318 5.054162892449206 Infinity Infinity 0.0
40 17 0 4.443763163177387 5.169992037031598 Infinity Infinity 0.0
41 17 0 4.403972347331177 5.284278012649054 Infinity Infinity 0.0
42 17 0 4.365704593772719 5.396833642695853 Infinity Infinity 0.0
43 17 0 4.328969533454966 5.507487530471536 Infinity Infinity 0.0
44 17 0 4.293770198055668 5.616085147288558 Infinity Infinity 0.0
45 17 0 4.260103019977507 5.722489920580415 Infinity Infinity 0.0
46 17 0 4.227957832347585 5.826584322008856 Infinity Infinity 0.0
47 17 0 4.197317869018235 5.928270955572316 Infinity Infinity 0.0
48 17 0 4.1681597645662265 6.027473645713272 Infinity Infinity 0.0
49 17 0 4.14045355429343 6.1241385254263605 Infinity Infinity 0.0
50 17 0 4.114162674226094 6.218235124365748 Infinity Infinity 0.0
51 17 0 4.0892439611156846 6.309757456953321 Infinity Infinity 0.0
52 17 0 4.065647652438145 6.398725110486339 Infinity Infinity 0.0
53 17 0 4.043317386394321 6.485184333245115 Infinity Infinity 0.0
54 17 0 4.022190201909922 6.569209122601066 Infinity Infinity 0.0
55 17 0 4.002196538635204 6.650902313124163 Infinity Infinity 0.0
56 17 0 3.9832602369455117 6.730396664691057 Infinity Infinity 0.0
57 17 0 3.9652985379409103 6.807855950592867 Infinity Infinity 0.0
58 17 0 3.948222083445927 6.883476045642553 Infinity Infinity 0.0
59 17 0 3.931934916010235 6.957486014283091 Infinity Infinity 0.0
60 17 0 3.916334478908155 7.030149198695128 Infinity Infinity 0.0
61 17 0 3.9013116161389405 7.101764306905011 Infinity Infinity 0.0
62 17 0 3.886750572426351 7.172666500892234 Infinity Infinity 0.0
63 17 0 3.872528993219163 7.243228484697454 Infinity Infinity 0.0
64 17 0 3.8585179246908865 7.313861592530202 Infinity Infinity 0.0
65 17 0 3.8445818137397794 7.385016876876648 Infinity Infinity 0.0
